Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21
1,0.656345935,0.874731997,0.80463958,0.127265632,0.151639065,0.361206434,0.929389229,0.463810927,0.77585089,0.961329708,1,0.690588581,0.337758937,0.059768814,0.104899646,0.095974133,0.058488087,0.807553918,0.442273694,0.323681357,0.87712329
0,0.489395638,0.689703828,0.680906408,0.81944326,0.226601228,0.534016614,0.824286906,0.480784132,0.885813471,0.072946371,0.036303448,0.802425678,0.553713977,0.876185516,0.456717464,0.547902724,0.121478558,0.70652629,0.598479056,0.230880938,0.153725251
1,0.664385602,0.715578227,0.473851758,0.259635756,0.554085631,0.505608198,0.625565607,0.767611282,0.649860416,0.327423366,0.396600443,0.579300387,0.892822638,0.333274572,0.911376954,0.929873598,0.506332872,0.564959755,0.720629436,0.509122471,0.972500946
0,0.502604547,0.424375868,0.166358916,0.94148924,0.834026838,0.855631191,0.20770432,0.690436369,0.306587377,0.235307506,0.259008129,0.020853975,0.388904552,0.768555834,0.705704472,0.46373415,0.826646355,0.117793843,0.669394607,0.603795503,0.435658573
0,0.639104628,0.488013294,0.16529846,0.121363053,0.530965412,0.532994842,0.194957745,0.643145184,0.245517927,0.350599448,0.211327545,0.524456379,0.560056906,0.047027351,0.614023138,0.409218151,0.622868111,0.041113749,0.136068473,0.449646301,0.926808221
1,0.488679135,0.403560862,0.556123585,0.255847606,0.276812223,0.217335706,0.366424501,0.754874014,0.497191174,0.495340505,0.75652511,0.343691497,0.456815765,0.078498579,0.528712135,0.577364907,0.207642916,0.553023644,0.755141748,0.325681067,0.81070897
1,0.57186139,0.034400971,0.124754059,0.237360389,0.281247957,0.031108957,0.434506599,0.550474202,0.43547178,0.303417674,0.307954364,0.917496895,0.264428018,0.450713157,0.536891577,0.649881796,0.552149896,0.240484561,0.64450924,0.555230513,0.271485274
1,0.34472486,0.858817707,0.90355182,0.774269924,0.856597802,0.758956357,0.915488833,0.526150876,0.954167833,0.180491551,0.393170033,0.88202363,0.456852066,0.782557184,0.318800626,0.397787195,0.82223322,0.856283711,0.286573302,0.843772607,0.392559865
1,0.100169646,0.471841017,0.574612438,0.048134967,0.302108606,0.210743718,0.79661157,0.117996567,0.813358164,0.713647389,0.579872249,0.780574408,0.628129306,0.156819678,0.661665017,0.715617631,0.326622225,0.409580198,0.192502056,0.448376329,0.711577276
1,0.939852966,0.19599048,0.222606981,0.638074529,0.878115777,0.596186104,0.008090798,0.971193182,0.117986945,0.885899458,0.912109803,0.078080896,0.173972339,0.580309713,0.314565753,0.443752904,0.810401486,0.091016068,0.89949422,0.74225513,0.838321627
0,0.765702495,0.683397166,0.782433702,0.698356166,0.188954505,0.756555098,0.455337606,0.413438395,0.166839955,0.9845309,0.934526928,0.194074039,0.427249826,0.853660939,0.315751245,0.60966015,0.244854167,0.789426953,0.782346502,0.41774095,0.938117103
1,0.97483056,0.045813967,0.046455081,0.04759466,0.426756599,0.156550236,0.032961767,0.929637734,0.012921629,0.176300203,0.250726084,0.075911397,0.913960288,0.041188242,0.89520285,0.978182874,0.558196167,0.234439669,0.946550207,0.705529938,0.360443729
0,0.554415113,0.180935634,0.352715871,0.495341481,0.730001857,0.22714165,0.564911464,0.236037172,0.565579946,0.903450196,0.362792269,0.448923945,0.35809776,0.282318698,0.379401586,0.32976847,0.467672423,0.182287638,0.523102055,0.202074302,0.216079902
1,0.336989958,0.695356772,0.752512036,0.635296498,0.268880963,0.467113885,0.800316137,0.552917267,0.924479553,0.630843122,0.438783031,0.782919905,0.851697731,0.462714531,0.934558315,0.888637353,0.314625187,0.667872846,0.493695215,0.240706764,0.512991156
1,0.164567734,0.278417669,0.27080486,0.642703931,0.180530487,0.470310622,0.156329464,0.191382541,0.185702991,0.554730881,0.434779847,0.165337887,0.27711766,0.526138642,0.385923637,0.374417061,0.096732646,0.248790459,0.298077624,0.071884576,0.630775406
1,0.362263993,0.580583539,0.764285474,0.606481788,0.377925774,0.008449734,0.935967173,0.261613723,0.951686797,0.713730422,0.767129763,0.814444337,0.820406605,0.494298559,0.689768493,0.784208444,0.47356635,0.664647145,0.502390103,0.315748127,0.846317433
1,0.821947701,0.233922642,0.124311039,0.044992894,0.386223737,0.084958098,0.089304853,0.877596686,0.041098454,0.125984395,0.43113259,0.068496088,0.805813503,0.106591132,0.812886019,0.978182874,0.361063517,0.149135464,0.811707619,0.319710601,0.550904573
0,0.950601122,0.038942423,0.019380398,0.470256766,0.865843104,0.921280604,0.068622816,0.748659249,0.024374978,0.111241725,0.020255236,0.926646442,0.004107149,0.694026377,0.413566721,0.860109506,0.931572327,0.078280579,0.033530286,0.903510383,0.087879065
1,0.817075988,0.561201317,0.376751578,0.72306145,0.474251537,0.804839812,0.221530921,0.790438576,0.259346514,0.346311759,0.491501323,0.244925768,0.388389324,0.699021078,0.489943894,0.462833477,0.77514903,0.573676733,0.999943967,0.615432224,0.548129692
0,0.864751018,0.333942972,0.216711104,0.125304537,0.581447893,0.543117361,0.422662733,0.491255147,0.290135789,0.283532084,0.349039576,0.515289631,0.570512438,0.326361014,0.516419899,0.757615241,0.40864994,0.299243539,0.553630692,0.598090335,0.279545008
1,0.617490406,0.903385036,0.607398148,0.280106089,0.445886273,0.085099392,0.519864245,0.798290163,0.502853905,0.994507685,0.944991011,0.868003368,0.266743904,0.076247695,0.276304129,0.402870137,0.279580437,0.930885265,0.672988858,0.527734836,0.982622973
0,0.347089221,0.548558278,0.777644061,0.941560629,0.915941925,0.792248402,0.31875889,0.351209217,0.503350965,0.404038401,0.740767131,0.311397763,0.613587747,0.91362201,0.709731307,0.78953739,0.975577595,0.45478221,0.280509918,0.943745813,0.464074075
1,0.412896094,0.726174352,0.301829972,0.0124487,0.461820932,0.145646465,0.686221903,0.557045957,0.576348263,0.852486618,0.916212497,0.663505297,0.714920604,0.041007113,0.899242746,0.930039828,0.76578475,0.607662027,0.22225041,0.599935018,0.987781279
1,0.857496771,0.699410826,0.143495784,0.041702525,0.688560683,0.463543337,0.308608882,0.421611015,0.092738164,0.170046579,0.448914373,0.609794629,0.944520382,0.129371959,0.606878145,0.792098026,0.600541656,0.441281673,0.381139814,0.60220573,0.303390651
0,0.669987578,0.596720764,0.468409911,0.332823913,0.605126229,0.505683535,0.961119569,0.796146803,0.983539766,0.990994917,0.909800617,0.820463506,0.389499397,0.479155134,0.133078528,0.206135329,0.255102054,0.564959755,0.6360577,0.265572725,0.785635706
1,0.095429438,0.06719081,0.473851758,0.401264541,0.035057569,0.011353113,0.085245606,0.387875541,0.317297556,0.219059578,0.092420164,0.031468915,0.950758349,0.134064594,0.79140909,0.853273496,0.316995291,0.130144809,0.545994435,0.359189356,0.030252342
0,0.599864168,0.955542347,0.685558751,0.489436222,0.92326205,0.017389994,0.674061525,0.738031186,0.60054545,0.596102219,0.725921701,0.083466837,0.049566783,0.423477171,0.371822182,0.385074846,0.644990288,0.591648217,0.960031428,0.729793579,0.895349669
0,0.725266065,0.984630383,0.820662233,0.612160234,0.970623497,0.957188638,0.824286906,0.326474754,0.669219981,0.475758237,0.684357756,0.995286052,0.082643671,0.817884314,0.155281526,0.507710608,0.596496873,0.885050508,6.77E-05,0.693237828,0.938486631
1,0.771503363,0.834586785,0.650611072,0.806661979,0.160152547,0.8357205,0.428906971,0.612124797,0.379143878,0.720059168,0.905741458,0.438188799,0.051739404,0.823934274,0.149214453,0.095890332,0.154842018,0.900971039,0.671744477,0.139760215,0.81648475
0,0.329141619,0.383192527,0.766042146,0.321778029,0.556165342,0.166740807,0.479147168,0.206444006,0.45645053,0.590129129,0.674760229,0.201335754,0.499995594,0.388043075,0.528076179,0.743706993,0.495309289,0.737476091,0.719739351,0.54907198,0.562925815
1,0.063841842,0.066815642,0.148989109,0.921622998,0.093408339,0.817337576,0.300552379,0.039647877,0.234987428,0.076489933,0.012095273,0.046495833,0.016576763,0.942095251,0.010601865,0.03196382,0.040666398,0.273734932,0.307403081,0.033592934,0.123991779
1,0.617490406,0.084672906,0.128196266,0.162970429,0.428806821,0.231322461,0.049166955,0.920350651,0.245517927,0.426496924,0.197480349,0.165337887,0.541677673,0.063247933,0.485241968,0.589633372,0.314625187,0.045564438,0.766309233,0.361708404,0.18399707
1,0.0439308,0.774265966,0.438089604,0.775830205,0.743130385,0.901863745,0.68444195,0.000624649,0.642853723,0.16177004,0.121084012,0.877442929,0.831555923,0.737312241,0.93554383,0.993518657,0.793333599,0.498332292,0.050567664,0.852438747,0.141146643
0,0.58041644,0.172492099,0.284986571,0.331659789,0.813934278,0.22714165,0.766128597,0.25710665,0.746072143,0.780582236,0.184303794,0.603928691,0.772971082,0.24700684,0.887219216,0.566634441,0.703325324,0.232236851,0.521298569,0.359726984,0.210054837
0,0.796576396,0.637685953,0.46887743,0.033528051,0.10178724,0.063338539,0.166508547,0.753640024,0.69627288,0.092336885,0.161451072,0.026507861,0.95039277,0.12555785,0.225809046,0.084002695,0.372809631,0.13254686,0.901048021,0.152937011,0.648767622
0,0.095429438,0.647444368,0.790198119,0.938468435,0.302108606,0.417336065,0.220260179,0.565092064,0.912874014,0.483599561,0.094888242,0.33913091,0.295633853,0.396217088,0.577017259,0.76759897,0.379477302,0.599759958,0.025561469,0.602093522,0.340915491
1,0.607878589,0.464393071,0.460435982,0.485844174,0.154925516,0.59677466,0.081191764,0.940664009,0.389722393,0.707785901,0.519286132,0.156183269,0.057824585,0.18900214,0.086725422,0.224922233,0.327561519,0.548203154,0.84510557,0.315748127,0.459237205
0,0.507399482,0.233922642,0.549701952,0.33127178,0.67199976,0.136375238,0.327395487,0.626909396,0.425504284,0.71948966,0.849626279,0.017936881,0.570512438,0.267067304,0.504602761,0.183849319,0.54125046,0.539886278,0.941779369,0.464891679,0.782625458
1,0.4384606,0.34880915,0.468409911,0.727842354,0.005270544,0.339342854,0.908200243,0.523368864,0.95735968,0.44919276,0.301621431,0.995286052,0.504087328,0.762410202,0.351162526,0.496697378,0.042474202,0.425575209,0.185792239,0.035772793,0.445195731
1,0.124896233,0.266099274,0.551988512,0.45135633,0.791983825,0.415715998,0.824285047,0.181108765,0.716273269,0.550735529,0.424700931,0.533817484,0.024785181,0.364647091,0.066003912,0.14235685,0.653936356,0.43412522,0.177229191,0.661329257,0.550904573
0,0.168787597,0.814504889,0.898761618,0.683351481,0.49220518,0.616192776,0.6137925,0.135749891,0.649854691,0.885879809,0.973228783,0.64836713,0.429748367,0.631701291,0.210267868,0.257963419,0.198601313,0.89948893,0.292861553,0.408299632,0.932748983
1,0.827921859,0.84694646,0.67396355,0.518233854,0.717326484,0.464435035,0.326854041,0.985152095,0.443290332,0.189253124,0.143675462,0.525111214,0.797982596,0.545053007,0.843986282,0.916802539,0.419494058,0.581998257,0.967463151,0.443365096,0.591266927
0,0.156838121,0.858817707,0.706535484,0.823465175,0.19508217,0.677247384,0.766128597,0.102324279,0.70400334,0.747242388,0.629411174,0.803167634,0.307919014,0.879395342,0.267114483,0.331494175,0.306307698,0.577335564,0.169879995,0.242663915,0.932390511
0,0.167565875,0.429986671,0.769526282,0.756248276,0.858499532,0.651484548,0.791943912,0.140634621,0.913842356,0.495341385,0.870234817,0.897697861,0.861604414,0.752855335,0.846812613,0.857025013,0.831180332,0.748024197,0.377114804,0.887527168,0.754498591
0,0.16043459,0.958266587,0.977351545,0.288339578,0.264862163,0.487056559,0.755253661,0.172728411,0.731352873,0.418520954,0.318009508,0.966691582,0.65493377,0.377915248,0.679081407,0.793061481,0.342627578,0.981734813,0.051420196,0.240715672,0.520566481
1,0.617490406,0.415304916,0.326926769,0.270713881,0.760879023,0.214008985,0.140085395,0.798247541,0.14764558,0.234939087,0.281831643,0.164211606,0.595587743,0.259475779,0.909339439,0.954272639,0.946318354,0.419308509,0.811734175,0.983475451,0.429138622
0,0.437633201,0.973707584,0.968671424,0.893893193,0.436534631,0.808706232,0.312751172,0.353744544,0.361794938,0.906849471,0.833765244,0.296924328,0.004107133,0.862771337,0.101922549,0.012003928,0.517076074,0.998503677,0.264455204,0.659731552,0.97160967
1,0.647078944,0.493792586,0.34817891,0.68249508,0.868504653,0.835731197,0.297313262,0.423723326,0.201175538,0.243550447,0.233512237,0.622914384,0.870230112,0.706100329,0.984476558,0.993518657,0.991465903,0.365225915,0.163205894,0.903510383,0.455085711
1,0.966924507,0.534236542,0.032957661,0.200059928,0.692712189,0.510913689,0.130928017,0.972668418,0.306587377,0.640178767,0.395439554,0.562196729,0.918010424,0.250949021,0.909204301,0.936273916,0.391982477,0.071752999,0.910016708,0.266100575,0.885698178
0,0.982410969,0.84691873,0.618640355,0.994834787,0.268880963,0.980243707,0.332952021,0.771877979,0.032016757,0.922347045,0.676408097,0.429255681,0.198344795,0.823856147,0.447797956,0.427885988,0.334680779,0.415413641,0.452872132,0.161745425,0.875296211
0,0.087869891,0.911895367,0.858009905,0.922909697,0.170381793,0.886226016,0.608739709,0.106214091,0.518379558,0.13433375,0.350232514,0.38030455,0.206613931,0.87833259,0.260334954,0.132858098,0.266120302,0.939114795,0.316436994,0.226022581,0.156457661
0,0.977118528,0.858793022,0.945654642,0.235739131,0.606154377,0.17615789,0.499188761,0.987582622,0.309775638,0.902570206,0.979205343,0.425796857,0.732865455,0.360736038,0.256029474,0.833786759,0.040349133,0.965364717,0.912149897,0.402510048,0.795374348
1,0.321273265,0.131116537,0.340479961,0.051237654,0.092257118,0.043421864,0.929052502,0.424104299,0.98643461,0.021178839,0.020242598,0.980019027,0.132973106,0.041610692,0.042805276,0.009932631,0.008536572,0.180003788,0.318723329,0.081993837,0.011997349
1,0.353008176,0.409229694,0.520351232,0.677408192,0.828380326,0.713634949,0.525965803,0.252836107,0.344907527,0.076607508,0.020242598,0.565999823,0.128250638,0.772870401,0.114924425,0.011151547,0.777064654,0.663161514,0.278212108,0.794043614,0.037431841
0,0.858262979,0.540929077,0.409782751,0.589304791,0.114358292,0.729116649,0.010136609,0.970184824,0.008080893,0.68847709,0.477111437,0.017982384,0.847301136,0.455503155,0.799321578,0.631679808,0.238172905,0.394563904,0.870929395,0.169729527,0.734549887
0,0.446020503,0.774839984,0.776002004,0.72306145,0.581447893,0.811480389,0.625565607,0.410568434,0.556761505,0.633879166,0.422671444,0.685578154,0.3935193,0.754869565,0.391971282,0.490309812,0.574837801,0.681470089,0.264455204,0.603646304,0.683696435
0,0.964191753,0.052883608,0.046455081,0.838193759,0.813934278,0.08500754,0.428409812,0.723330913,0.021766512,0.936574253,0.855492673,0.877442929,0.051156492,0.572468102,0.099477743,0.084487305,0.706027467,0.003441052,0.102295923,0.553613633,0.838318962
1,0.549720182,0.953308918,1,0.938594725,0.374580134,0.956701149,0.361172582,0.828365626,0.622076033,0.143759266,0.072804824,0.40028303,0.694536101,0.950873322,0.768322395,0.963552431,0.502273884,0.78187833,0.628155784,0.695814276,0.153580035
1,0.964079758,0.990321055,0.992313448,0.940741238,0.281247957,0.770083789,0.462940384,0.725674876,0.024607557,0.630843122,0.491107588,0.752154675,0.372892307,0.786469553,0.459998403,0.419961903,0.221676851,0.688136271,0.324227163,0.003424846,0.449100407
1,0.685562067,0.89531467,0.893860757,0.564214782,0.378317961,0.462923275,0.812128108,0.80156846,0.742494774,0.016770004,0.040326627,0.721711587,0.46345298,0.613825596,0.476297262,0.287967123,0.218683933,0.997332118,0.657627227,0.075247567,0.023985484
0,0.919525623,0.231832249,0.058030106,0.463899986,0.471640057,0.438903849,0.243609356,0.920716253,0.081670174,0.076596331,0.057337156,0.164298945,0.197703152,0.562099702,0.338746166,0.488814644,0.816527381,0.033576103,0.749551926,0.897610573,0.10110437
1,0.284410985,0.859820663,0.858009905,0.821529355,0.072739472,0.615921259,0.942580947,0.269758111,0.901303298,0.741973565,0.519286132,0.92681728,0.11747735,0.803824627,0.276215078,0.120828224,0.154842018,0.815979319,0.00843732,0.111984719,0.4891804
1,0.267412895,0.388203565,0.608408955,0.938594662,0.116179404,0.898966888,0.564911464,0.414027472,0.642853723,0.331620158,0.479944181,0.404627058,0.058713999,0.980344066,0.072585509,0.054402058,0.072556153,0.539901713,0.508648861,0.015828188,0.827424302
0,0.146947751,0.196635955,0.126043109,0.627550663,0.16963518,0.803365811,0.881184465,0.141038338,0.793117626,0.299103562,0.369975971,0.842568953,0.363734452,0.825529868,0.186449859,0.628176324,0.130296711,0.130144809,0.153075081,0.266100575,0.371266283
1,0.741532093,0.981788439,0.33975014,0.894442893,0.034327192,0.982042587,0.11376784,0.863167178,0.323094461,0.479361212,0.402548625,0.083969788,0.993730476,0.694555958,0.591340104,0.7921118,0.252551994,0.117811975,0.136068473,0.156732987,0.084245512
0,0.782121589,0.502305915,0.847338201,0.481188254,0.38802839,0.505574704,0.78167356,0.444883762,0.859205072,0.967447853,0.805359597,0.774982603,0.851697731,0.581291646,0.919398015,0.877777509,0.395572809,0.760281186,0.316436994,0.5801635,0.83233646
1,0.639104628,0.987025273,0.124311039,0.516574103,0.915941925,0.944806976,0.780291878,0.238592892,0.444866313,0.218798708,0.405570589,0.877442929,0.926468283,0.697945761,0.707747078,0.643776125,0.434046707,0.529865945,0.121679165,0.330633251,0.019051809
0,0.886802654,0.161307837,0.039664309,0.355873671,0.823931242,0.855796196,0.059427734,0.697052501,0.035509251,0.067198086,0.01256837,0.002196758,0.541643437,0.596237578,0.456876723,0.624161413,0.878704673,0.117811975,0.849700312,0.929236136,0.007984294
1,0.024438717,0.44355501,0.650014845,0.117076389,0.73832766,0.196042057,0.625565622,0.181108765,0.584085112,0.415223544,0.438783031,0.524831053,0.831552739,0.174464224,0.916334343,0.875587877,0.665136313,0.444296068,0.203829102,0.851078424,0.337187888
0,0.150978915,0.661229614,0.673413679,0.158044865,0.599198006,0.145936069,0.798345128,0.122902028,0.899449275,1,0.973228783,0.923150911,0.340263625,0.305825163,0.448320679,0.713733689,0.356689448,0.715954332,0.167226004,0.568314535,0.883654159
0,0.391027658,0.052883608,0.608112118,0.313597065,0.894264015,0.093820538,0.071542788,0.717501451,0.389715767,0.436699924,0.424700931,0.046454417,0.337758937,0.176571808,0.790663716,0.943617279,0.995637431,0.207309797,0.826798675,0.851078424,0.321357863
